	91	67	85	16	30	50	45	27	94	34
	81	56	74	6	20	40	35	17	95	24
	70	46	64	5	10	30	26	8	86	13
	60	35	53	4	0	20	15	9	75	3
	50	25	43	14	1	10	5	18	65	2
	40	26	32	24	11	21	6	19	54	12
	30	36	22	13	1	31	7	29	44	23
	41	37	32	14	0	42	8	28	33	24
	51	47	43	15	10	52	9	38	34	25
	62	46	53	16	20	63	18	39	45	26
	72	55	64	17	30	73	19	49	35	36
	83	66	74	8	31	84	29	48	34	27
	92	76	85	9	22	93	28	57	44	17
	82	77	94	18	23	83	38	58	53	7
	71	68	93	19	32	72	39	48	52	6
	61	57	92	18	33	62	49	37	63	5
	70	56	82	17	43	51	48	47	64	4
	80	46	71	16	42	50	58	36	65	3
	90	45	61	7	51	60	59	26	66	2
	91	54	70	6	50	61	69	15	76	1
	81	64	80	5	40	62	58	14	77	0
	82	63	90	4	41	72	49	25	67	10
	83	73	91	3	30	71	39	35	56	20
	84	64	92	13	21	61	29	36	57	10
	74	53	83	14	11	51	18	37	48	1
	75	44	73	15	12	41	8	27	58	2
	86	45	64	16	13	40	7	28	59	3
	87	46	54	27	14	30	17	29	69	4
	88	55	65	28	24	21	18	39	78	5
	89	66	75	38	25	10	29	49	79	15
	98	67	86	37	26	0	39	48	69	16
	97	76	87	47	35	1	49	58	69	27
	96	77	88	46	36	2	59	68	78	37
	95	67	89	45	26	3	69	57	79	28
	94	56	99	44	25	4	58	47	78	17
	93	46	98	53	34	5	57	36	68	8
	84	35	97	43	33	6	47	37	67	7
	85	34	96	32	23	15	36	27	56	16
	74	24	95	22	12	14	37	26	47	17
	73	23	94	11	13	25	38	35	48	18
	63	33	93	12	24	34	39	45	49	9
	52	44	84	13	14	35	29	54	59	19
	42	45	85	3	4	46	28	44	69	18
	31	55	74	2	5	56	27	33	79	17
	21	65	73	12	6	66	26	34	89	16
	10	74	63	13	6	75	36	35	99	7
	0	73	52	14	16	85	37	36	89	8
	1	63	42	15	27	84	38	47	78	9
	2	52	31	16	37	73	39	57	68	19
	3	42	21	17	36	63	49	58	57	29
	4	43	10	18	46	52	48	59	67	28
	5	44	0	8	55	51	37	69	66	38
	6	45	1	7	65	41	27	58	75	39
	15	46	2	16	64	30	26	48	74	49
	25	47	3	17	53	20	36	57	73	59
	24	56	4	18	43	10	37	67	63	69
	23	55	5	9	32	0	38	76	52	79
