	6	34	10	73	57	93	26	86	80	30
	5	24	0	63	47	83	15	75	81	20
	4	13	1	52	36	72	14	65	71	10
	3	12	2	42	26	62	25	54	61	11
	13	22	1	31	16	51	35	44	50	21
	23	32	0	41	17	42	46	33	40	30
	24	43	10	50	8	52	55	34	41	20
	25	53	11	60	9	63	54	35	51	21
	26	64	2	70	18	73	45	36	52	22
	16	74	3	80	19	84	34	27	43	12
	17	85	4	90	29	94	24	28	44	13
	8	95	5	91	38	93	25	37	54	14
	9	96	6	92	39	83	26	48	55	15
	18	87	16	82	49	72	27	58	46	25
	19	76	17	81	59	71	28	68	45	35
	29	66	8	70	69	62	18	67	44	36
	38	56	7	61	68	51	9	77	53	27
	37	57	6	50	78	42	19	88	52	17
	48	47	5	40	79	31	29	89	63	8
	37	46	4	30	69	32	38	98	64	9
	36	55	3	20	58	23	28	97	65	18
	26	66	13	10	57	33	17	96	75	19
	35	76	14	0	47	34	16	86	74	29
	25	87	15	1	36	44	26	85	73	39
	24	88	6	2	46	43	27	86	72	38
	23	77	7	3	55	42	17	87	62	28
	22	67	8	4	65	51	18	97	62	37
	11	68	9	5	75	41	19	98	71	48
	1	58	18	6	86	30	29	99	82	49
	0	57	17	7	85	20	39	89	91	59
	10	56	16	8	74	21	49	78	90	69
	11	66	15	9	64	31	59	79	80	68
	12	55	14	19	54	32	58	89	81	57
	13	45	24	29	44	42	48	88	70	47
	14	34	33	39	44	51	37	87	60	36
	25	35	32	49	33	50	27	96	60	26
	15	46	23	59	24	40	17	95	61	16
	5	56	12	69	25	41	28	94	62	6
	4	67	13	68	26	30	38	84	52	7
	3	66	14	77	35	20	29	73	53	8
	2	76	25	88	36	21	19	74	54	9
	1	77	26	87	47	31	18	75	53	8
	11	78	36	96	46	42	17	76	52	7
	22	79	27	95	56	51	16	77	52	6
	23	89	37	94	67	50	15	88	63	5
	24	98	48	84	76	60	26	97	64	4
	25	88	49	73	77	70	35	96	65	3
	34	87	39	74	68	71	45	86	55	2
	44	76	38	75	57	72	54	85	56	1
	43	66	28	65	58	63	53	95	47	11
	32	55	17	64	48	73	52	94	46	12
	33	54	18	74	37	72	62	93	45	13
	23	44	29	84	36	72	61	83	54	14
	24	43	19	85	26	62	51	82	53	15
	25	32	9	86	16	71	41	83	52	15
	35	33	8	87	17	81	30	84	51	16
	46	23	7	88	27	80	20	85	50	6
	47	24	17	78	28	90	21	86	40	5
	56	34	18	69	38	91	22	87	41	4
	66	45	29	58	49	92	23	88	30	3
	55	45	39	59	48	82	24	78	20	2
