	37	53	34	18	26	45	13	24	48	30
	27	52	25	9	15	35	3	14	38	20
	16	42	24	19	5	36	2	4	29	10
	6	31	23	18	15	27	1	3	39	0
	7	21	22	17	26	16	11	2	49	10
	8	30	32	28	35	27	12	3	59	20
	9	41	33	37	46	36	13	4	69	10
	18	50	44	47	55	26	14	5	68	0
	28	51	54	46	56	25	15	6	57	1
	37	61	44	45	66	34	16	7	67	2
	47	60	33	35	65	24	17	8	76	12
	46	70	23	36	54	13	18	9	75	3
	55	71	22	27	44	4	29	19	65	2
	54	62	31	16	33	5	39	18	64	11
	53	51	41	6	23	14	49	28	63	21
	43	52	40	7	24	15	59	38	62	31
	32	42	30	17	25	6	69	39	72	41
	33	51	20	8	26	7	68	49	73	50
	34	61	21	17	27	16	57	59	74	60
	35	70	22	18	37	15	56	69	84	50
	36	80	23	29	48	5	55	58	83	40
	37	81	24	38	57	4	45	48	82	30
	47	90	14	28	68	3	34	37	91	20
	56	81	4	27	77	2	33	36	92	10
	67	71	5	26	78	11	32	35	93	0
	77	62	6	15	79	21	22	25	94	1
	78	51	5	16	89	20	31	24	85	2
	88	52	14	7	98	30	41	23	86	12
	77	53	13	8	97	40	42	32	87	3
	68	44	4	17	96	50	43	33	76	2
	58	54	5	27	95	51	52	34	66	11
	48	65	6	37	94	61	63	45	75	21
	49	64	7	38	84	60	72	46	74	31
	39	63	16	29	73	70	83	35	85	32
	49	62	26	19	72	80	82	25	86	43
	59	61	26	9	83	90	91	15	87	44
	69	60	25	18	93	81	92	14	88	45
	58	50	24	28	94	71	82	13	89	46
	48	51	23	27	95	61	72	12	99	55
	37	41	22	36	96	70	63	11	98	54
	47	31	21	46	86	80	53	10	97	64
	57	30	20	45	85	90	52	0	96	65
	56	40	10	34	75	91	42	1	95	66
	67	50	11	24	76	92	41	2	94	55
	77	51	12	25	87	83	31	3	93	45
	68	62	23	26	96	84	32	4	94	35
	58	71	33	27	97	74	43	5	85	36
	48	70	34	16	88	65	44	6	86	37
	38	80	35	17	78	55	45	7	96	28
	29	90	36	8	79	56	46	6	87	18
	39	91	27	9	89	47	55	15	76	19
	49	81	17	8	98	37	66	14	67	29
	59	71	16	7	97	27	75	13	57	39
	58	61	15	6	96	26	74	23	47	49
	48	51	14	5	95	25	73	32	56	38
	37	52	13	4	94	24	72	42	67	28
	47	43	23	3	84	33	62	31	77	27
	46	53	22	2	83	44	71	21	87	26
	56	63	11	12	73	34	81	20	96	15
	57	72	1	13	74	35	82	30	97	14
	67	62	0	24	75	36	92	40	88	25
	56	51	10	34	86	37	93	50	78	35
	47	41	21	24	96	48	94	60	68	45
	46	42	22	25	87	58	85	70	69	54
	45	32	23	26	76	59	86	80	78	53
	54	33	24	27	77	49	95	90	88	63
	64	34	25	36	67	39	96	91	89	72
	53	44	35	46	66	29	97	92	99	73
	43	53	45	56	75	18	88	93	98	64
	32	52	54	57	86	9	87	94	89	65
	33	51	55	68	85	19	76	95	79	66
	34	61	45	58	84	29	77	96	69	56
	35	60	44	48	94	38	68	97	59	57
	36	70	33	37	95	28	78	88	49	47
	27	80	23	37	96	17	89	98	39	46
	16	90	12	38	97	7	99	88	29	55
	6	91	3	48	87	8	89	77	18	65
	5	81	4	58	86	9	79	67	19	74
	15	71	14	69	75	18	78	66	29	84
	26	62	13	68	74	28	77	65	39	83
	27	51	23	57	85	37	67	64	49	82
	36	50	22	47	95	48	66	63	58	71
	46	40	11	56	96	38	75	52	59	61
	55	30	1	66	97	29	74	51	69	50
	65	20	0	75	98	19	84	41	79	40
	74	10	1	86	99	9	83	30	89	50
	64	21	2	76	98	8	82	20	88	60
	53	31	12	67	97	17	71	30	87	70
	43	42	23	57	96	7	72	41	76	80
	32	51	24	48	86	16	73	50	66	81
	33	62	25	37	76	6	64	60	55	90
	34	72	26	27	66	5	53	70	54	91
	35	73	16	17	55	4	43	80	45	92
	36	84	7	8	56	13	32	90	44	93
	37	85	6	9	67	24	22	91	43	94
	38	74	5	19	77	23	11	92	52	95
	29	64	4	18	87	12	1	93	62	96
	39	63	13	28	88	2	0	94	61	97
	49	52	23	27	78	1	10	85	51	98
	58	42	32	26	68	11	20	84	41	89
	48	31	22	15	69	21	30	73	40	78
	37	41	12	5	59	10	20	72	50	79
	47	51	3	4	58	0	21	71	60	89
	46	62	13	14	68	1	11	82	70	99
	45	71	23	25	77	2	12	81	80	98
	44	70	33	26	87	3	22	90	81	97
	54	61	34	27	96	4	32	91	82	88
	45	50	25	37	86	5	33	92	83	78
	34	51	35	47	75	6	44	93	84	69
	34	52	36	56	65	16	53	94	74	59
	35	43	27	57	66	17	64	95	85	49
	36	42	26	48	76	8	65	96	86	38
	37	31	25	48	87	7	66	97	75	29
	28	30	24	58	88	6	55	98	74	19
	18	41	23	68	78	15	56	89	73	9
	8	51	13	67	79	26	57	99	63	19
	7	62	14	56	69	25	47	98	72	29
	6	71	4	46	68	34	36	97	82	39
	16	70	3	35	77	33	27	96	81	49
	16	60	2	25	87	43	17	95	80	58
	27	61	12	26	96	42	28	94	90	68
	37	50	23	15	95	31	38	84	91	67
	48	51	22	14	94	30	39	73	92	66
	49	52	21	24	84	20	29	63	83	65
	39	53	10	13	93	30	19	64	73	55
	29	54	0	12	94	40	9	65	74	46
	19	55	1	23	95	41	18	75	85	45
	9	56	11	24	96	50	17	86	84	44
	18	55	12	25	97	51	27	76	83	33
	28	54	23	26	88	52	36	67	72	24
	37	53	32	35	78	62	47	56	71	13
	38	52	43	34	89	61	57	66	82	14
	48	51	42	33	79	70	58	55	81	5
	49	41	31	32	78	60	59	45	80	6
	39	40	30	22	77	50	69	34	90	7
	29	41	21	23	87	61	78	33	91	8
	19	51	22	24	96	62	79	44	92	9
	18	52	23	25	95	63	89	54	93	8
