	6	96	49	67	61	89	18	12	85	91
	7	86	38	56	50	78	8	2	74	82
	16	75	28	46	40	68	17	1	64	71
	15	65	27	35	30	57	18	0	53	61
	14	54	26	25	20	47	9	10	43	50
	4	44	36	24	21	37	19	11	32	40
	5	33	46	13	22	48	29	12	23	30
	6	24	45	4	31	58	39	3	32	20
	7	13	34	5	41	59	49	2	42	10
	8	3	24	6	51	69	38	1	52	0
	9	2	13	15	62	79	28	11	63	10
	19	12	3	16	51	89	17	21	72	20
	29	22	4	7	41	88	8	31	73	30
	28	32	5	6	50	77	18	42	83	40
	27	43	14	15	60	76	9	52	82	41
	16	53	25	26	70	75	19	62	91	42
	17	64	35	36	80	65	29	72	90	43
	8	54	46	47	70	55	39	73	81	53
	9	44	56	57	61	66	49	83	71	63
	8	33	67	68	51	76	48	84	62	72
	7	23	77	78	41	87	57	93	52	73
	6	13	88	68	30	96	67	92	42	84
	15	3	97	57	20	86	66	82	31	85
	25	4	96	47	10	95	75	71	21	94
	35	5	87	36	0	85	74	61	11	93
	45	6	76	37	1	84	64	50	2	92
	44	7	75	38	10	93	65	40	3	83
	33	8	66	28	20	94	54	30	4	82
	23	7	55	27	21	95	44	41	5	91
	13	6	45	16	22	86	33	51	14	90
	3	5	34	15	23	76	24	62	25	80
	4	5	35	26	13	77	33	63	14	70
	3	6	46	36	12	78	32	64	15	60
	2	7	56	47	11	69	43	74	26	50
	1	17	67	48	10	59	53	85	35	40
	0	18	77	58	20	49	63	86	46	30
	1	8	78	57	21	39	72	75	56	41
	2	7	69	67	31	29	83	66	55	51
	3	6	59	56	32	18	93	65	54	62
	4	5	49	47	43	9	92	64	53	63
	13	14	39	36	52	19	91	73	44	72
	23	25	29	26	42	18	81	84	33	71
	22	34	38	15	41	17	82	83	24	61
	12	45	37	16	30	28	92	93	13	70
	3	34	27	17	20	18	91	94	4	80
	3	24	36	8	10	9	90	95	5	81
	4	13	35	7	0	19	91	96	15	71
	5	14	45	6	1	29	82	87	16	62
	15	25	54	7	11	39	72	88	26	52
	16	35	44	17	22	49	62	89	36	42
	27	46	33	28	21	48	52	79	47	41
	36	45	23	29	20	58	42	78	57	50
	35	34	22	39	30	68	41	77	67	60
	25	24	21	49	40	69	50	76	66	61
	14	13	11	48	30	59	51	86	75	70
	4	3	10	47	31	49	62	85	74	80
	5	2	0	36	32	38	63	84	65	90
	6	1	10	26	22	28	53	73	55	81
	15	11	20	26	21	37	44	63	54	91
	16	12	30	27	31	36	43	52	64	92
	7	23	41	17	42	46	32	51	73	83
	8	13	50	18	43	55	33	61	84	93
	9	3	60	19	53	54	34	70	94	92
	8	4	61	29	64	45	35	80	95	82
	7	5	51	28	74	44	25	90	96	71
	6	15	41	27	75	33	24	81	97	72
	16	25	30	26	66	23	13	91	98	62
	17	34	20	35	56	22	14	92	99	52
	18	24	10	46	57	11	4	82	89	43
	9	13	0	56	58	2	3	83	88	32
	19	12	1	57	68	11	4	72	87	22
	18	23	10	47	78	21	5	71	77	31
	8	33	20	36	79	30	6	62	67	42
	7	44	10	26	69	40	15	63	68	51
	6	54	0	27	59	50	16	64	78	61
	5	45	1	37	49	60	17	74	89	70
	14	34	2	48	39	61	28	75	99	80
	25	24	3	38	29	71	37	66	98	90
	35	13	12	49	28	81	47	56	97	91
	46	4	22	48	17	82	57	55	96	92
	36	5	21	37	18	83	58	65	86	93
	26	15	20	27	9	73	68	64	85	94
	16	6	30	17	19	84	77	53	95	93
	7	5	40	18	29	74	76	52	96	92
	8	4	50	28	39	75	86	43	97	91
	9	3	51	38	49	66	95	32	98	90
	19	2	61	48	58	67	96	22	99	80
	18	11	50	47	68	56	87	12	89	70
	17	21	41	36	77	55	88	23	79	60
	16	31	30	26	67	54	78	33	69	50
	6	42	20	15	66	53	68	44	59	41
	5	32	10	14	56	63	67	45	49	40
	4	23	0	24	47	72	57	34	58	30
	3	13	1	25	46	62	48	35	69	20
	2	12	11	26	36	51	37	45	79	10
	3	22	21	27	47	41	28	55	89	0
	4	31	30	16	56	40	29	65	99	1
	5	42	20	15	55	50	39	64	98	11
	6	52	10	14	65	61	38	63	97	22
	7	43	0	24	64	71	49	62	96	21
	8	33	1	23	63	82	59	72	86	31
	9	44	2	32	73	83	69	71	85	42
	19	34	3	22	84	93	79	81	95	51
	29	24	12	11	85	94	89	91	96	62
	18	13	22	12	74	95	98	92	97	71
	17	4	21	13	75	86	88	83	98	72
	16	5	20	14	76	96	87	73	99	63
	6	15	30	14	77	95	97	74	89	53
	7	25	41	24	78	85	88	75	79	54
	8	14	50	33	68	84	89	66	69	44
	9	13	60	43	67	93	99	56	58	45
	19	3	61	52	57	94	98	46	48	35
	29	2	51	42	47	95	97	36	37	26
	28	1	41	31	56	86	96	27	48	16
	17	10	30	22	55	76	87	37	58	6
	16	20	30	11	65	67	77	38	68	5
	6	21	40	12	64	66	78	39	69	4
	15	11	50	13	63	55	89	49	59	3
	5	2	60	14	52	65	99	48	58	12
	6	1	70	24	43	64	98	57	68	23
	7	0	80	34	42	63	88	56	77	32
	8	10	70	25	51	52	97	55	76	33
	18	20	61	35	62	53	96	65	75	24
	9	10	50	26	71	54	95	64	74	13
	19	1	41	15	81	44	96	73	85	4
	18	2	30	6	82	34	97	72	84	5
	17	3	20	7	91	25	98	83	73	14
	28	4	10	16	90	35	99	92	63	24
	38	14	0	27	80	45	89	91	52	23
	39	24	1	37	70	46	79	90	43	22
	49	23	11	36	60	47	69	80	33	31
	48	22	21	26	50	57	78	70	34	31
	37	12	20	15	41	67	68	60	35	22
	27	3	30	6	31	66	78	50	36	11
	16	13	40	5	42	56	89	41	26	2
	6	4	50	14	32	55	99	51	15	3
	5	13	61	25	43	65	98	62	16	12
	4	24	71	34	53	74	88	72	7	23
	13	33	81	44	54	73	87	82	8	32
	12	43	70	45	55	72	86	83	9	42
	11	53	60	46	66	63	85	93	19	51
	1	44	50	35	67	64	95	94	29	52
	2	34	41	26	68	54	96	84	18	42
	3	24	30	15	58	45	97	74	17	31
	4	13	20	6	59	46	98	64	28	21
	5	14	10	7	69	47	99	53	38	11
	6	15	0	8	78	48	89	44	39	1
	7	16	10	9	77	58	79	34	49	2
	8	17	20	18	76	59	69	25	38	3
	9	16	30	19	75	58	68	14	37	4
	18	15	40	29	65	57	77	5	36	4
	28	26	50	38	64	56	88	6	35	13
	27	25	61	37	63	55	98	7	45	3
	16	24	62	36	52	65	99	17	54	4
	26	13	51	36	53	75	89	8	64	5
	35	3	41	47	43	76	78	9	73	6
	45	12	30	48	32	77	79	19	83	7
	34	22	20	37	23	88	69	29	92	17
	24	31	21	27	33	87	59	39	91	28
	14	42	11	16	44	86	69	49	81	29
	5	52	1	15	54	85	78	48	70	39
	6	43	0	25	55	94	89	47	60	38
	7	33	10	26	66	93	99	36	50	37
	8	24	20	35	67	83	98	46	41	27
	9	13	30	45	77	72	97	56	31	16
	19	3	40	44	87	62	96	67	42	6
	29	2	50	34	86	51	95	66	52	7
	18	1	61	24	85	41	94	76	63	8
	17	0	71	13	74	31	95	77	53	9
	28	10	62	14	73	32	96	78	44	19
	38	11	51	15	72	33	97	68	34	29
	37	2	41	6	71	24	98	58	35	39
	27	3	30	7	70	14	99	57	26	49
	16	4	20	8	60	5	89	48	15	58
	6	13	21	18	50	14	88	47	25	59
	5	12	22	9	40	24	78	36	34	69
	4	23	31	8	30	33	79	26	45	68
	3	32	42	17	41	43	89	15	46	67
	12	22	52	16	51	53	99	14	55	56
	11	21	42	15	61	64	98	4	45	47
	1	10	31	5	62	65	97	3	35	36
	2	0	21	4	63	54	87	12	26	37
	3	1	20	13	64	45	86	23	15	28
	4	2	10	24	54	46	75	33	6	18
	5	3	1	25	45	47	76	44	7	8
	6	13	0	15	46	48	77	53	17	9
	7	14	10	26	55	49	88	43	27	19
	8	15	11	16	56	39	89	32	36	29
	18	25	21	7	66	38	99	31	46	28
	17	34	20	8	65	37	98	30	55	27
	16	24	10	9	74	36	97	40	54	26
	6	13	1	19	73	35	96	50	53	25
	5	3	2	29	72	34	95	60	43	24
	4	12	11	28	71	44	85	70	32	23
	3	22	21	27	81	43	86	80	42	33
	12	32	20	26	82	52	87	90	41	34
	22	42	30	15	83	51	88	91	40	45
	11	41	31	6	84	50	89	82	30	46
	1	51	21	5	85	60	99	83	20	47
	2	52	10	4	75	70	98	84	30	57
