	51	22	62	47	27	49	46	31	78	83
	41	11	52	37	16	38	45	21	68	72
	30	1	42	27	6	28	34	10	57	62
	20	0	31	16	5	17	24	11	47	51
	10	1	21	6	4	7	13	2	36	41
	11	0	22	5	3	8	12	1	26	30
	2	10	23	4	13	9	22	11	15	20
	3	21	33	14	24	18	32	1	5	30
	4	31	43	25	24	19	42	0	6	40
	14	41	44	35	25	29	52	10	16	50
	15	51	53	46	26	28	63	20	27	60
	16	61	54	47	36	37	64	30	17	70
	7	71	55	56	35	48	65	40	17	80
	8	81	66	67	45	58	74	50	18	90
	9	82	65	76	44	59	75	60	19	91
	18	92	64	86	53	69	85	70	29	81
	28	93	63	87	43	79	84	61	39	71
	37	94	52	88	33	89	73	62	49	72
	48	95	42	77	23	98	83	51	59	82
	38	96	32	68	24	97	92	41	69	91
	28	86	22	57	25	87	93	31	78	90
	17	85	12	47	26	77	94	21	79	80
	7	74	2	46	27	68	84	11	89	70
	6	65	3	45	17	57	73	1	98	60
	5	54	13	34	7	47	64	0	97	61
	4	53	23	33	8	46	63	10	96	71
	13	53	32	24	9	45	52	20	95	82
	14	63	42	25	18	34	43	30	94	81
	5	72	51	26	28	35	44	40	84	91
	6	82	50	27	28	36	45	41	73	92
	7	83	60	37	29	47	35	31	72	93
	16	84	70	48	19	56	25	22	62	94
	26	85	80	58	9	55	14	12	51	95
	27	75	70	49	8	54	5	11	41	86
	36	66	61	39	7	65	6	21	30	76
	35	75	51	29	16	74	15	10	20	67
	25	85	42	38	27	64	26	1	30	77
	24	84	31	37	17	53	36	2	40	88
	23	83	22	47	18	43	46	3	50	78
	12	82	21	56	28	42	55	4	60	69
	2	71	11	66	37	41	65	5	70	58
	3	61	1	75	38	30	74	6	80	48
	4	62	10	76	28	20	85	7	90	49
	5	52	0	67	27	21	84	8	81	39
	6	53	1	68	36	31	73	9	91	29
	7	63	11	57	46	32	64	18	92	19
	17	72	22	47	45	33	54	28	93	29
	27	82	32	48	34	44	55	37	94	38
	36	81	42	58	35	43	56	47	95	49
	26	80	51	59	25	52	66	57	96	39
	15	90	50	69	14	62	65	58	87	29
	5	91	40	79	13	72	75	68	77	18
	6	92	41	89	24	82	86	78	88	8
	7	93	30	98	25	83	87	69	97	9
	16	94	31	88	26	84	76	59	96	19
	27	95	42	77	26	74	67	49	86	29
	17	85	32	68	35	65	56	39	76	28
	18	74	23	57	46	55	47	29	67	37
	8	73	13	48	45	56	36	38	66	27
	7	72	4	37	54	47	26	49	75	16
	6	82	3	36	53	46	15	58	85	17
	5	71	12	27	44	45	14	69	84	28
	4	61	22	16	33	34	13	79	73	18
	3	50	31	15	23	24	12	89	63	9
	2	40	42	14	22	13	11	99	53	19
	1	30	43	25	23	3	10	98	64	29
