	94	70	26	16	37	96	69	45	89	60
	84	71	15	6	27	86	58	35	78	50
	73	62	5	7	16	75	48	25	68	40
	63	51	4	8	17	65	37	14	57	30
	52	41	3	9	18	54	27	13	47	20
	42	30	2	19	29	44	16	12	36	10
	31	20	1	18	38	33	6	11	26	0
	21	10	2	28	39	23	5	22	15	1
	30	11	3	38	49	32	4	12	14	0
	40	2	13	48	58	43	5	22	24	1
	50	3	23	47	57	53	6	32	34	10
	61	4	33	46	56	64	7	43	45	20
	70	5	34	55	66	74	8	53	35	30
	80	6	25	65	67	85	9	64	36	41
	81	7	26	74	76	86	18	73	37	50
	82	8	27	85	77	87	19	72	28	61
	91	9	17	86	88	97	29	83	18	70
	90	19	16	76	98	96	39	92	28	80
	81	29	15	77	99	95	49	91	38	70
	71	39	14	87	89	94	59	82	48	60
	62	49	13	88	79	93	69	72	58	50
	52	59	12	89	78	83	68	63	57	51
	42	69	11	98	77	72	67	53	47	41
	31	68	1	97	76	62	56	44	46	40
	21	67	10	96	75	51	66	54	45	30
	22	76	0	95	65	41	55	64	34	20
	23	75	1	94	74	30	54	73	24	10
	32	86	2	84	85	20	44	83	33	11
	43	95	3	93	94	10	53	92	34	22
	52	96	4	83	84	0	64	91	35	23
	62	87	5	82	73	1	74	90	36	24
	61	88	6	81	72	2	65	80	26	33
	70	89	7	71	82	3	66	90	25	44
	60	99	8	62	92	4	56	91	15	34
	50	98	9	51	93	5	57	81	6	35
	41	97	19	42	94	14	48	80	7	36
	31	96	29	52	85	13	37	70	8	26
	21	86	18	63	75	12	27	60	17	25
	20	76	28	53	66	11	16	50	7	15
	10	77	27	54	56	1	6	51	8	14
	0	78	37	45	57	2	5	41	9	13
	1	79	38	35	48	3	14	42	19	12
	2	69	39	25	49	4	13	31	29	22
	3	58	38	14	59	5	23	30	18	32
	4	68	28	24	69	15	33	40	17	43
	5	67	27	34	78	26	44	41	16	52
	15	66	36	45	88	35	53	50	7	62
	16	55	46	54	87	25	52	61	8	72
	7	65	47	64	97	14	62	71	9	83
	8	74	56	73	98	4	72	82	19	93
	9	84	57	83	89	3	63	91	29	94
	18	85	48	82	99	2	52	90	39	95
	17	86	37	91	98	1	51	81	49	96
	27	87	38	92	88	0	42	80	58	97
	26	76	29	93	77	10	31	70	59	98
	25	75	19	94	68	21	22	60	69	89
	24	66	9	95	57	11	12	50	79	78
	23	56	8	86	47	1	13	41	89	88
	32	67	7	87	37	2	14	51	99	97
	33	77	6	96	48	3	5	42	98	88
	44	76	15	86	38	13	4	31	89	78
	43	75	16	85	28	24	14	21	79	68
	52	65	17	74	18	33	15	10	69	58
	53	54	27	64	29	44	16	0	59	48
	63	45	36	73	39	34	26	1	49	37
	62	35	46	72	38	25	15	2	48	47
