	36	44	24	31	90	8	53	52	86	24
	26	33	13	21	81	7	63	42	75	14
	15	23	3	10	70	6	62	31	65	4
	5	12	2	0	60	16	61	21	54	13
	4	11	1	10	50	17	71	20	44	24
	3	22	2	21	40	18	72	30	33	25
	12	32	11	31	41	19	73	20	23	15
	22	43	21	42	51	29	64	10	24	6
	32	53	31	52	62	28	65	0	34	7
	43	64	41	63	71	37	55	1	45	8
	53	73	51	72	82	38	46	2	35	9
	64	74	52	83	92	39	47	3	25	18
	65	84	43	93	91	49	37	13	26	17
	55	85	53	94	90	48	27	24	16	28
	46	95	64	84	80	47	36	34	17	29
	56	96	73	74	81	57	35	45	18	19
	66	87	63	75	70	58	25	54	8	9
	67	76	62	86	60	59	14	44	7	18
	68	77	61	85	50	69	5	33	6	28
	78	88	71	94	40	79	4	23	15	38
	89	98	82	93	30	69	3	12	26	39
	99	97	91	92	21	58	2	11	27	49
	98	96	90	83	20	48	1	10	37	59
	97	95	80	72	30	47	0	11	36	69
	96	94	81	73	31	46	1	22	35	68
	95	93	70	64	42	55	11	32	34	57
	94	92	60	54	41	65	22	43	44	48
	93	91	50	53	51	74	31	52	45	37
	92	81	61	63	62	84	42	43	46	27
	91	70	71	72	51	85	32	33	56	26
	81	80	82	83	42	95	23	24	57	15
	90	70	92	84	31	96	13	25	67	5
	91	60	93	74	21	97	14	15	66	4
	92	50	84	75	10	98	24	16	76	3
	83	40	74	86	0	89	34	17	87	12
	84	30	75	85	1	99	45	8	77	2
	73	21	65	95	11	98	46	9	68	3
	64	20	55	96	22	88	56	19	78	4
	53	10	54	97	32	89	47	18	79	5
	44	0	45	88	43	99	36	28	69	6
	33	1	35	77	52	98	37	29	59	7
	23	2	36	68	62	97	28	39	49	8
	13	3	47	58	61	96	17	38	48	9
	4	12	37	57	51	95	7	28	49	18
	5	11	27	67	41	94	8	17	59	19
	6	21	26	66	42	93	9	16	69	29
	15	31	25	76	32	92	19	7	78	39
	14	30	24	86	22	91	29	8	89	49
	4	40	34	87	23	90	39	9	99	59
	3	50	44	96	24	80	49	19	98	69
	12	60	53	95	25	70	59	29	97	78
	11	61	52	94	26	71	69	39	87	89
	21	62	42	93	16	72	78	49	76	99
	31	63	51	92	6	82	89	59	67	98
	41	53	50	83	5	81	79	69	66	97
	40	64	60	84	4	91	78	68	75	87
	30	74	61	85	14	90	88	67	86	76
	20	65	62	95	15	80	87	66	96	77
	10	55	63	94	25	70	97	56	86	68
	0	54	64	93	35	60	98	46	75	58
	1	45	73	92	34	50	99	36	65	48
	2	44	72	91	33	51	89	47	54	38
	3	43	71	81	32	52	79	48	53	37
	13	42	70	90	22	62	69	57	63	28
	23	31	80	91	21	71	58	67	73	18
	22	30	90	82	10	72	48	76	83	17
	32	20	91	92	0	62	37	75	84	27
	43	10	81	93	1	61	36	74	85	26
	33	11	70	84	2	60	35	64	95	16
	24	12	80	85	3	50	34	65	96	7
	14	13	90	74	4	40	44	66	97	8
	5	23	91	75	3	30	53	55	98	9
	6	22	82	76	2	20	54	56	99	19
	7	21	71	77	1	10	45	46	89	29
	8	31	72	68	0	11	35	47	79	39
	9	41	63	57	10	12	25	48	69	49
	19	51	53	58	11	13	14	38	59	39
	29	52	64	49	12	24	5	28	69	38
	18	53	74	48	13	33	6	17	78	37
	8	64	84	47	4	32	7	27	88	36
	9	74	85	56	5	42	16	26	87	35
	19	65	75	67	6	41	15	25	86	34
	29	54	66	76	7	51	14	24	95	33
	39	45	55	77	17	52	4	23	94	32
	38	35	46	68	28	63	3	22	93	42
	49	25	36	57	37	73	2	31	83	52
	58	15	47	48	27	72	1	41	92	51
	59	26	56	38	16	62	10	50	91	61
	69	35	67	29	6	71	20	60	81	70
	79	34	76	18	5	82	30	50	80	61
	89	33	87	8	4	83	31	40	90	51
	98	32	96	9	3	84	41	30	91	42
	97	43	95	19	2	74	50	21	82	52
	96	53	94	29	1	64	60	11	83	63
	95	44	93	39	0	65	70	12	84	73
	94	54	92	49	10	75	80	13	85	72
	95	65	91	59	20	86	90	24	74	62
	96	66	81	69	21	76	80	34	64	71
	87	55	82	79	22	77	70	44	53	61
	88	45	83	89	12	78	60	33	52	51
	98	46	84	99	13	68	50	23	42	41
	97	36	85	89	14	57	40	32	31	30
	96	37	75	79	25	47	41	43	21	20
	86	28	65	69	15	48	31	44	10	30
	85	17	54	68	16	58	22	45	1	40
	84	7	55	67	27	49	11	46	2	50
	83	6	66	56	26	38	12	36	3	61
	92	5	76	57	35	28	13	37	4	62
	91	14	86	47	34	18	24	48	3	63
	81	25	95	46	33	8	23	58	2	73
	70	26	94	35	32	7	22	59	1	83
	60	15	93	34	42	6	21	69	0	82
	50	16	92	33	52	5	10	78	1	72
	40	17	91	23	63	4	20	77	11	71
	30	27	90	32	73	3	21	76	12	81
	41	36	80	42	72	13	31	86	23	70
