	91	24	82	92	69	36	66	17	61	24
	81	14	71	93	59	27	55	7	50	13
	70	4	61	84	49	16	45	6	40	3
	60	5	50	73	38	15	34	7	30	2
	61	14	40	63	28	25	24	8	20	1
	51	13	30	52	17	35	23	9	10	0
	41	12	20	42	7	46	22	19	11	1
	30	3	10	31	6	47	21	29	2	0
	40	4	1	32	5	37	22	28	11	10
	50	14	2	43	15	38	23	18	12	20
	60	25	3	44	26	39	33	17	13	30
	70	35	4	53	36	49	34	27	24	40
	80	46	5	54	47	48	45	16	14	50
	90	56	6	64	57	58	55	7	15	60
	91	67	16	65	68	69	66	8	25	70
	82	76	17	74	77	78	75	9	26	80
	72	86	8	85	87	79	65	19	35	90
	62	95	9	94	88	89	54	29	45	91
	71	96	19	93	97	98	44	39	34	82
	81	86	29	83	87	99	43	49	33	92
	70	75	39	84	76	89	52	48	32	91
	61	65	49	73	66	78	62	57	42	81
	51	54	48	63	55	69	72	56	52	70
	41	44	57	53	45	59	82	47	43	61
	31	34	58	64	46	49	91	37	33	51
	21	24	68	74	36	38	90	28	23	52
	10	13	67	85	37	29	80	18	22	63
	0	12	77	94	28	19	81	17	31	73
	1	11	88	95	27	9	71	7	21	84
	2	10	97	96	16	8	70	6	20	74
	3	0	98	86	15	7	60	5	30	64
	4	1	99	87	14	6	50	15	40	53
	13	2	89	76	25	16	61	26	41	43
	23	3	79	75	35	17	62	36	42	32
	22	4	78	65	45	18	63	47	51	33
	31	5	69	66	54	29	64	56	62	44
	30	6	59	55	65	39	74	57	72	34
	40	7	49	46	75	38	85	48	83	24
	50	8	58	35	86	37	94	47	93	14
	60	9	68	34	95	28	84	46	92	5
	70	18	67	24	94	27	73	55	82	4
	71	17	77	14	93	16	63	54	91	3
	81	7	88	5	83	15	52	53	90	12
	80	6	97	4	72	25	43	44	91	22
	70	15	96	13	82	26	32	34	92	31
	61	14	95	12	71	36	23	24	93	21
	51	13	85	11	62	46	33	25	84	10
	52	12	74	1	63	45	43	35	73	20
	42	22	64	0	53	55	44	34	83	30
	41	11	54	10	43	56	33	24	72	40
	50	2	45	20	42	67	32	13	82	30
	60	3	34	21	41	68	22	4	81	31
	70	12	24	11	50	77	23	5	90	32
	81	13	14	1	60	76	33	6	80	43
	91	4	5	0	70	86	44	16	90	52
	92	3	6	10	81	87	53	27	80	51
	93	2	16	20	71	88	63	37	70	50
	94	1	27	30	61	78	72	38	60	40
	95	0	37	31	51	69	83	29	50	41
	86	10	38	42	62	58	82	39	61	30
	75	20	48	32	63	49	81	29	71	21
	65	10	47	22	73	59	91	18	70	11
	54	1	57	12	84	69	92	8	80	2
	45	0	56	23	94	79	93	7	90	3
	35	10	66	24	95	89	83	17	91	13
	25	21	65	34	86	98	72	28	92	14
	15	31	75	44	76	97	62	27	93	5
	6	41	85	53	67	96	52	26	84	4
	7	40	74	64	68	95	43	15	83	3
	8	50	73	63	77	85	33	25	72	2
	9	61	84	62	87	74	32	35	82	11
	18	60	94	51	96	65	31	36	71	21
	17	70	93	42	97	55	41	46	61	30
	16	81	92	52	98	54	40	47	51	20
	26	80	82	53	89	45	50	37	62	10
	27	90	71	54	79	34	60	38	63	1
	28	91	61	55	78	33	70	39	53	0
	29	92	62	46	88	43	81	49	54	10
	38	93	52	36	77	42	80	58	55	11
