	54	93	77	24	17	89	14	21	25	15
	44	83	67	13	7	78	4	10	34	5
	33	72	56	3	6	68	14	0	35	15
	23	62	46	2	16	57	24	1	36	26
	12	51	47	11	27	48	25	10	37	35
	22	41	56	21	28	38	34	20	36	45
	32	30	55	31	18	29	44	10	35	54
	42	40	65	41	9	19	43	0	45	53
	52	50	74	51	8	29	33	1	55	63
	62	60	73	61	17	39	23	2	65	64
	71	70	84	50	7	49	13	3	75	54
	81	80	85	40	6	58	4	12	86	44
	82	90	95	30	5	59	14	11	87	33
	91	81	96	20	15	69	24	21	88	23
	92	71	87	10	26	79	25	22	97	12
	93	72	76	0	16	89	34	31	98	2
	94	73	66	1	27	99	35	32	88	3
	85	74	67	2	37	89	46	42	77	13
	75	65	68	3	48	78	47	43	87	4
	86	66	57	12	49	69	56	53	96	5
	95	76	58	11	39	59	55	63	97	15
	85	77	49	21	38	69	45	72	98	16
	84	78	48	31	28	79	54	71	99	26
	83	88	37	32	18	89	53	70	98	27
	82	87	28	42	9	78	43	80	97	36
	81	86	18	41	19	68	52	90	96	35
	91	95	8	51	29	67	63	80	87	45
	92	94	17	52	39	56	62	70	76	55
	93	84	7	53	38	46	61	60	67	54
	83	73	6	64	37	47	50	70	68	44
	72	74	5	65	48	57	40	71	58	33
	82	85	14	75	49	56	30	81	59	24
	91	86	25	66	39	55	20	90	69	23
	92	76	34	67	29	45	10	80	79	22
	93	77	35	68	28	46	0	70	89	12
	94	88	26	69	17	36	1	60	99	2
	85	89	15	59	7	27	11	50	98	3
	74	78	16	49	6	28	21	40	97	13
	64	69	27	39	5	18	31	30	96	4
	65	58	37	29	14	9	32	41	95	3
	66	48	47	28	24	19	42	51	94	12
	55	38	57	17	33	29	43	52	93	11
	45	49	56	7	44	39	53	63	92	21
	54	59	55	6	34	29	64	62	82	31
	65	69	46	5	25	28	73	61	71	32
	75	79	35	4	26	17	84	70	72	42
	85	89	36	3	15	8	83	81	73	43
	95	88	37	2	16	7	93	90	74	52
	96	87	38	1	6	17	94	91	85	51
	97	86	49	0	5	27	95	92	75	61
	98	76	59	10	4	36	96	83	66	50
	99	67	69	11	3	47	97	84	56	40
	89	68	79	12	2	37	98	73	57	30
	78	77	69	23	1	48	88	72	58	20
	68	87	59	22	0	38	97	63	49	10
	58	86	69	21	1	39	96	64	48	11
	57	85	79	31	2	29	95	54	37	12
	56	84	89	41	3	18	94	65	28	13
	55	73	99	42	4	9	93	74	17	14
	45	83	98	32	5	19	92	75	8	24
	44	82	97	33	15	29	91	66	9	34
	53	71	87	43	25	38	90	55	19	35
	63	62	86	52	26	37	80	45	29	46
	72	51	85	42	16	47	70	54	38	36
	73	61	84	31	7	48	60	53	37	26
	64	50	94	30	8	49	70	43	27	16
	54	40	95	20	9	59	81	52	28	7
	65	30	96	10	18	69	90	62	17	6
	75	20	97	0	19	79	91	71	7	5
	66	10	88	1	29	89	92	70	6	4
	76	11	77	2	39	78	93	60	5	13
	67	22	68	12	49	69	84	50	4	23
	57	21	58	3	59	79	85	40	13	24
	47	31	48	2	49	89	75	30	14	33
	56	41	37	1	38	99	66	20	15	32
	55	42	36	0	28	98	65	10	25	43
	45	51	35	1	27	97	74	11	34	44
	46	61	26	2	36	87	73	22	24	53
	47	62	16	12	37	86	83	32	23	63
	57	72	17	22	48	85	82	31	13	73
	67	71	8	21	58	74	81	30	4	64
	76	70	9	20	69	84	90	40	5	54
	87	80	18	10	79	94	91	50	6	55
	86	90	19	0	89	95	92	51	16	46
	96	91	29	1	99	85	93	61	26	47
	97	92	39	11	98	75	94	62	27	57
	88	93	49	2	89	66	85	63	37	67
	77	94	58	3	78	56	86	53	28	68
	76	85	59	4	69	47	87	64	17	57
	75	86	49	5	79	36	96	73	8	48
	65	95	38	6	89	27	97	72	9	37
	64	85	28	7	99	26	98	71	18	47
	53	74	29	8	89	15	88	70	19	46
	52	65	39	9	78	5	77	60	18	35
	42	64	49	8	68	4	67	50	17	25
	31	53	58	7	57	3	56	41	16	14
	32	43	59	6	47	2	55	30	15	4
	33	44	69	5	36	1	45	20	25	3
	24	34	79	14	35	0	54	10	26	2
	23	25	89	13	46	1	65	11	27	12
	22	14	98	4	47	2	66	21	37	3
	31	15	97	5	48	11	76	30	38	12
	42	26	87	6	49	21	75	40	28	22
	51	27	76	16	59	31	85	50	29	32
	61	37	66	17	69	42	84	60	19	43
	62	48	55	28	79	51	83	70	9	52
	63	38	45	37	89	41	82	80	18	53
	73	29	34	47	98	30	81	90	8	54
	83	19	24	46	97	20	91	80	17	65
	82	9	13	56	87	10	92	70	7	66
	72	18	3	67	76	0	93	71	16	75
	62	8	2	77	86	1	94	61	6	85
	51	7	12	88	95	11	84	50	5	74
	41	6	23	78	94	22	73	40	4	64
	30	15	33	68	84	21	72	50	3	63
	31	25	44	57	73	20	71	60	2	62
	32	35	53	58	72	10	61	70	1	51
	33	46	54	49	71	0	50	81	11	42
	44	36	64	39	82	1	40	90	12	32
	54	47	63	29	91	11	30	80	13	33
	64	56	72	18	90	12	20	70	14	23
	74	55	71	8	80	13	10	60	15	24
	85	45	70	9	81	14	0	50	25	34
	75	44	60	19	82	5	1	51	26	35
	76	43	50	29	83	6	2	42	27	46
	66	52	51	28	92	7	3	31	37	47
	55	62	41	38	93	8	4	22	48	57
	45	61	31	49	94	9	5	21	58	67
	34	71	30	59	85	18	6	20	69	66
	24	82	40	58	75	17	7	10	79	65
	13	83	50	68	76	27	16	0	89	74
	4	93	61	67	87	26	15	1	98	84
	3	92	62	66	97	35	25	2	99	73
	12	91	63	65	88	34	24	11	89	64
	23	90	53	54	77	44	33	22	78	74
	32	80	43	55	68	45	24	31	69	85
	42	70	52	56	57	46	14	41	58	86
	51	81	62	47	48	36	5	30	49	76
	50	71	72	37	38	27	6	21	39	77
	60	82	83	28	29	17	7	20	49	78
	70	92	84	18	19	8	16	10	59	79
	80	93	85	9	29	7	15	0	69	89
	90	94	86	8	38	16	26	1	79	88
	91	85	87	7	37	6	25	2	89	97
	81	86	96	17	47	5	35	3	98	88
	71	95	97	27	56	4	34	13	99	77
	72	85	98	37	67	14	33	12	89	68
	82	75	88	47	66	25	32	11	78	57
	92	65	77	46	55	35	22	21	68	58
	83	64	67	45	54	34	23	31	69	48
	84	73	66	44	53	33	24	41	59	49
	74	63	75	43	52	32	13	40	58	39
	85	62	76	42	51	31	3	50	57	29
	94	61	87	41	52	30	2	60	56	28
	93	70	86	40	53	20	1	50	66	37
	92	80	85	30	64	10	0	51	65	36
	91	90	94	20	74	11	1	52	75	35
	81	80	93	10	85	12	2	53	76	25
	71	70	92	0	94	22	3	64	87	14
	72	60	91	1	93	21	4	74	86	13
	82	50	90	2	92	31	5	85	96	23
	83	41	80	3	91	32	15	94	95	22
	73	30	70	4	90	33	16	93	86	11
	84	20	60	5	80	34	26	92	75	10
	85	21	50	6	81	45	27	91	66	0
	86	31	40	7	71	46	17	82	67	1
	87	42	30	8	62	47	18	83	68	2
	96	43	20	9	63	37	19	73	78	12
	97	33	10	18	52	27	29	84	79	3
	88	34	0	28	43	16	38	85	89	4
	98	45	1	37	33	6	48	75	99	5
	97	44	2	47	23	7	49	66	89	15
	87	53	3	46	12	8	39	55	78	26
	77	52	4	45	11	9	29	54	69	36
	76	51	5	34	21	18	19	44	58	35
