	81	64	44	77	18	74	90	27	12	44
	70	54	33	67	8	65	80	16	3	34
	60	44	23	56	7	55	81	6	4	24
	50	33	12	46	17	45	71	5	13	14
	40	23	11	35	28	34	61	4	3	15
	30	12	1	25	37	24	50	5	2	26
	20	11	0	14	36	13	40	15	3	27
	10	1	0	4	47	23	30	16	12	17
	21	2	10	3	48	22	20	7	11	18
	31	12	0	13	38	32	30	8	1	9
	41	23	10	24	39	42	40	17	2	19
	51	32	21	33	49	52	50	28	12	29
	62	31	30	43	58	63	60	38	13	39
	72	41	40	42	57	73	70	48	24	49
	82	51	50	52	68	83	80	37	33	59
	92	62	60	63	69	84	90	36	32	58
	93	72	70	73	79	85	91	46	31	57
	84	82	80	83	89	75	92	55	41	67
	85	81	90	93	88	76	91	66	42	77
	75	71	80	94	87	86	82	67	51	78
	74	61	70	85	96	95	72	68	52	69
	64	50	60	84	97	94	63	58	53	59
	54	40	61	73	98	93	62	48	44	49
	65	30	51	64	99	92	71	47	45	38
	55	20	41	74	89	91	81	56	34	28
	45	10	30	84	78	90	82	46	35	27
	44	11	20	83	68	80	72	36	25	26
	43	2	10	73	58	70	63	37	14	15
	33	3	11	64	48	60	52	38	5	6
	23	4	22	53	57	50	43	29	15	7
	12	5	21	44	67	40	33	18	16	8
	2	6	31	34	77	30	23	9	7	17
	1	15	32	25	76	41	12	19	8	28
	0	26	42	24	66	51	2	29	9	27
	10	35	52	13	75	62	1	39	19	36
	21	45	63	12	86	72	11	49	29	47
	31	54	53	3	87	83	22	59	39	57
	32	65	43	4	88	84	23	69	49	67
	33	66	44	14	97	85	24	79	59	77
	34	76	45	5	96	86	25	89	69	88
	35	67	55	6	95	75	15	98	79	87
	46	77	66	16	94	74	26	97	89	76
	47	78	75	7	93	73	27	87	88	86
	57	68	74	8	92	64	37	96	98	95
	56	58	84	9	91	63	47	97	99	94
	55	48	93	19	81	62	36	98	89	85
	54	37	92	29	71	61	35	88	79	86
	64	38	82	39	70	60	45	77	69	76
	74	28	71	49	80	50	55	68	58	67
	73	18	61	59	90	40	54	78	57	56
	84	17	50	69	91	30	64	89	47	55
	93	27	40	78	82	20	74	99	36	54
	92	26	30	77	72	10	73	98	35	53
	82	25	20	67	83	0	84	97	45	43
	81	14	10	56	93	1	85	87	54	42
	71	13	11	55	94	2	86	96	53	41
	62	12	21	54	85	3	75	95	43	30
	51	22	31	53	74	4	65	86	42	40
	41	23	32	43	64	5	66	76	52	50
	31	33	42	44	53	6	56	77	63	60
	21	34	52	45	54	15	46	88	72	70
	20	24	63	35	55	16	47	78	73	80
	10	25	62	36	66	7	48	79	83	90
	0	15	61	37	76	8	38	69	92	91
	1	5	60	28	86	9	29	59	82	81
	2	6	70	18	87	19	39	58	71	80
	11	7	61	17	88	29	49	48	72	90
	12	16	51	27	89	39	38	57	63	91
	13	26	41	36	79	29	37	68	64	92
	4	35	30	46	69	28	47	67	54	93
	5	45	20	55	58	17	57	76	65	84
	6	44	10	66	68	27	67	86	75	94
	7	43	0	56	77	26	76	96	85	95
	8	42	1	47	78	25	75	97	74	86
	9	41	2	48	88	24	65	98	73	87
	18	40	11	49	89	14	64	99	63	76
	17	50	12	59	79	13	53	98	52	66
	16	60	3	69	78	4	43	97	51	56
	15	61	2	58	68	5	32	96	41	47
	6	51	1	57	67	14	22	86	30	48
	7	52	10	56	66	25	11	85	20	38
	8	53	21	46	65	34	12	84	30	28
	9	54	31	36	64	33	23	73	40	18
	19	45	42	27	63	44	24	83	50	29
	18	35	43	28	62	53	13	82	60	39
	17	36	32	37	71	63	3	81	70	49
	16	26	22	47	72	62	4	80	61	59
	15	25	11	48	73	51	5	90	50	69
	6	24	2	49	74	41	14	91	40	79
	7	34	3	39	75	30	13	92	50	89
	8	33	12	38	86	20	23	93	60	88
	9	43	22	29	95	10	32	94	70	77
	19	52	21	18	96	0	31	85	80	87
	29	62	10	28	97	1	41	84	90	76
	39	71	11	27	98	2	40	83	91	67
	49	70	12	36	99	3	50	82	92	68
	59	80	13	46	89	4	60	71	93	78
	69	81	14	55	79	5	70	62	94	88
	58	82	15	66	78	6	61	52	95	77
	57	72	16	75	68	7	51	63	96	87
	56	73	27	74	67	8	42	64	86	76
	55	84	28	65	66	9	43	54	75	77
	45	93	38	64	56	19	44	53	85	88
	35	94	39	63	47	29	34	52	84	97
	26	95	49	62	37	18	25	51	83	98
	16	86	48	71	38	17	15	41	92	99
	6	87	58	81	28	7	14	30	91	89
	5	97	59	90	17	8	24	20	82	79
	4	98	69	80	27	9	23	10	72	78
	3	99	68	70	36	19	33	0	63	77
	2	89	57	60	46	29	32	1	73	87
	11	79	67	50	55	39	22	10	84	86
	21	69	76	41	65	49	31	20	74	85
	30	59	86	40	75	58	42	10	64	95
	31	69	96	50	66	68	43	0	54	94
	42	78	97	61	56	77	53	1	44	93
	43	88	98	62	47	76	52	2	45	83
	33	89	99	63	37	86	51	12	34	92
	24	79	98	72	38	96	41	13	35	91
	25	69	97	83	29	95	30	14	26	90
	15	58	87	93	19	85	20	5	16	80
	6	48	86	84	9	74	10	4	7	70
	16	47	76	94	18	75	0	3	8	60
	17	56	66	95	28	65	1	2	7	50
	27	46	55	86	37	64	11	12	6	40
	36	35	45	75	48	73	22	23	5	30
	26	34	54	66	49	63	32	33	4	20
	25	44	64	56	39	53	31	43	3	10
	34	54	74	47	38	52	21	42	2	0
	44	65	84	37	29	62	30	31	11	1
	43	74	94	27	19	71	40	41	22	10
	32	84	95	16	9	70	50	51	23	21
	31	94	86	6	8	60	61	62	12	22
	41	95	96	5	18	70	71	72	13	11
	51	85	97	4	17	80	81	82	24	2
	61	75	88	3	16	90	91	92	33	1
	71	76	77	2	26	80	82	83	43	0
	62	67	68	1	36	70	72	84	42	10
	63	57	78	11	46	60	73	94	51	20
